house_id,timestamp,dishwasher_mean,dishwasher_max,dishwasher_min,dishwasher_std,is_on_sum,is_on_mean,P_agg_mean,P_agg_max,external_temperature_mean,internal_temperature_mean,external_humidity_mean,internal_humidity_mean,hour,day_of_week,is_weekend,month,season,time_period,lag_1,lag_2,lag_3,lag_6,lag_12,lag_24,rolling_mean_6h,rolling_std_6h,rolling_mean_24h,diff_1h,diff_24h
12,2023-03-25 12:00:00,4.343916666666667,5.7,3.37,0.4954586659789014,0,0.0,2859.3998349537037,7164.849999999999,20.7,21.75,41.25,60.75,12,5,1,3,1,1,3.8278958333333333,3.773791666666667,3.629506944444444,4.070305555555556,3.7110027855153205,3.675292479108635,3.825952546296296,0.2808621527464168,3.7477591952693228,0.5160208333333336,0.6686241875580317
12,2023-03-25 13:00:00,3.9753194444444446,4.59,3.65,0.14479190488814897,0,0.0,916.3247203703703,2196.66,20.5875,21.982499999999998,40.0,63.8125,13,5,1,3,1,2,4.343916666666667,3.8278958333333333,3.773791666666667,3.8452430555555552,3.6734052924791087,3.649555555555555,3.8476319444444442,0.28758863430854736,3.7613326906396938,-0.36859722222222224,0.3257638888888894
12,2023-03-25 14:00:00,3.9322819444444446,4.32,3.56,0.13967607294180692,0,0.0,896.8821734788361,2065.65,20.1375,22.524375,41.125,65.58333333333333,14,5,1,3,1,2,3.9753194444444446,4.343916666666667,3.8278958333333333,3.535361111111111,3.72268156424581,3.709201388888889,3.913785416666667,0.24369282744645365,3.770627713787842,-0.04303750000000006,0.22308055555555573
12,2023-03-25 15:00:00,3.9190694444444443,4.54,3.58,0.1841456275768706,0,0.0,658.7211111441799,1754.1033333333337,19.1375,22.782500000000002,46.75,63.166666666666664,15,5,1,3,1,2,3.9322819444444446,3.9753194444444446,4.343916666666667,3.629506944444444,3.670609243697479,3.684930555555556,3.9620458333333333,0.20108218967563576,3.780383500824879,-0.013212500000000293,0.23413888888888845
12,2023-03-25 16:00:00,3.929151851851852,4.52,3.3,0.18494401085799028,0,0.0,1218.098604232804,3130.6108333333336,17.4875,22.60625,57.5,63.5625,16,5,1,3,1,2,3.9190694444444443,3.9322819444444446,3.9753194444444446,3.773791666666667,3.818465277777778,3.593152777777778,3.987939197530864,0.18099161301965638,3.7943834622446317,0.010082407407407512,0.3359990740740737
12,2023-03-25 17:00:00,3.653929232804233,4.49,3.31,0.2000951035229639,0,0.0,1685.2803314814817,3632.85,15.775,22.806875,68.75,66.4375,17,5,1,3,1,2,3.929151851851852,3.9190694444444443,3.9322819444444446,3.8278958333333333,3.9011875,3.5769930555555556,3.9589447641093476,0.221221398157458,3.79758913629666,-0.2752226190476188,0.0769361772486774
12,2023-03-25 18:00:00,3.5649847272242225,4.02,3.23,0.11493909068245677,0,0.0,458.0644838935574,1659.4366666666667,14.413865546218487,22.88,79.86134453781513,65.5859010270775,18,5,1,3,1,2,3.653929232804233,3.929151851851852,3.9190694444444443,4.343916666666667,4.070305555555556,3.6353263888888887,3.8291227742022733,0.17353569404422464,3.7946582337272994,-0.08894450558001044,-0.07034166166466616
12,2023-03-25 19:00:00,3.638465277777778,3.93,3.34,0.10423762648053642,0,0.0,217.35434050925926,601.5333333333333,13.2625,,89.5,64.41666666666667,19,5,1,3,1,3,3.5649847272242225,3.653929232804233,3.929151851851852,3.9753194444444446,3.8452430555555552,3.623175487465181,3.772980413091162,0.17125315286045834,3.795295308323657,0.07348055055355562,0.015289790312597251
12,2023-03-25 22:00:00,0.0,0.0,0.0,0.0,0,0.0,203.32755826369547,843.8966666666666,11.962186629526462,22.0,90.0,63.1362370220309,22,5,1,3,1,3,3.638465277777778,3.5649847272242225,3.653929232804233,3.9322819444444446,3.535361111111111,3.732430362116992,3.1176000890170883,1.5348942775579533,3.6397773765687824,-3.638465277777778,-3.732430362116992
12,2023-03-25 23:00:00,0.0,0.0,0.0,0.0,0,0.0,216.7624601406022,370.339,11.138231197771587,22.07509749303621,89.62604456824512,63.43732590529248,23,5,1,3,1,3,0.0,3.638465277777778,3.5649847272242225,3.9190694444444443,3.629506944444444,3.735479166666667,2.4644218482763476,1.9129416362601368,3.484132411291005,0.0,-3.735479166666667
12,2023-03-26 00:00:00,1.9324373259052925,4.05,0.0,1.8992420054019787,0,0.0,179.98901952380953,671.1774999999999,10.3991643454039,21.954874651810584,89.0,63.56267409470752,0,6,1,3,1,0,0.0,0.0,3.638465277777778,3.929151851851852,3.773791666666667,3.7053611111111113,2.1316360939519208,1.7759405349092348,3.410260586907429,1.9324373259052925,-1.7729237852058188
12,2023-03-26 01:00:00,3.7708333333333335,4.12,3.45,0.11768306429206334,0,0.0,229.51469194756555,366.755,9.75,21.890625,89.0,63.4375,1,6,1,3,1,0,1.9324373259052925,0.0,0.0,3.653929232804233,3.8278958333333333,3.777242339832869,2.151120110706771,1.796504235743066,3.4099935449699483,1.838396007428041,-0.0064090064995356855
12,2023-03-26 02:00:00,3.770691340782123,4.2,3.43,0.11223035089271767,0,0.0,183.11972299813783,472.8200000000001,9.425,21.96217877094972,89.0,62.96648044692738,2,6,1,3,1,0,3.7708333333333335,1.9324373259052925,0.0,3.5649847272242225,4.343916666666667,3.7110027855153205,2.1854045462997544,1.8305235658421914,3.4124805681060653,-0.00014199255121027932,0.05968855526680272
12,2023-03-26 03:00:00,3.7017824074074075,4.02,3.4,0.09875596757622522,0,0.0,170.97735555555556,373.2796666666666,9.15,22.07875,89.0,62.625,3,6,1,3,1,0,3.770691340782123,3.7708333333333335,1.9324373259052925,3.638465277777778,3.9753194444444446,3.6734052924791087,2.1959574012380263,1.8407297888244185,3.413662947894744,-0.06890893337471571,0.028377114928298752
12,2023-03-26 04:00:00,3.7019134078212295,4.01,3.36,0.11039259347291537,0,0.0,192.88677281191806,383.6225,8.9375,21.982765363128493,89.0,62.37290502793296,4,6,1,3,1,0,3.7017824074074075,3.770691340782123,3.7708333333333335,0.0,3.9322819444444446,3.72268156424581,2.812942969208231,1.555832781280734,3.41279760804372,0.00013100041382196892,-0.02076815642458074
12,2023-03-26 05:00:00,3.7089734636871508,4.01,3.36,0.10232765791301826,0,0.0,217.66266108007449,635.6949999999999,10.164664804469274,21.90766759776536,85.61871508379889,62.375698324022345,5,6,1,3,1,0,3.7019134078212295,3.7017824074074075,3.770691340782123,0.0,3.9190694444444443,3.670609243697479,3.4311052131560893,0.7349222212589362,3.414396117209956,0.007060055865921289,0.03836421998967188
12,2023-03-26 06:00:00,3.6437361111111106,4.09,3.27,0.1437214298173173,0,0.0,338.3994225122533,1446.565,13.525,21.83125,72.875,62.5,6,6,1,3,1,0,3.7089734636871508,3.7019134078212295,3.7017824074074075,1.9324373259052925,3.929151851851852,3.818465277777778,3.7163216773570587,0.04830989604910487,3.4071157352655117,-0.06523735257604013,-0.17472916666666727
12,2023-03-26 07:00:00,3.5621388888888887,3.96,3.15,0.125615387082913,0,0.0,197.06960455246914,492.51,16.9125,21.595,55.75,61.125,7,6,1,3,1,1,3.6437361111111106,3.7089734636871508,3.7019134078212295,3.7708333333333335,3.653929232804233,3.9011875,3.6815392699496514,0.07100865681534513,3.3929887098025495,-0.08159722222222188,-0.33904861111111106
12,2023-03-26 09:00:00,3.6122186495176853,3.96,3.31,0.11829239362454677,0,0.0,333.4466125401929,836.2966666666666,21.077491961414793,21.55209003215434,31.961414790996784,57.69774919614148,9,6,1,3,1,1,3.5621388888888887,3.6437361111111106,3.7089734636871508,3.770691340782123,3.5649847272242225,4.070305555555556,3.655127154738912,0.05980435505466736,3.3739017553843045,0.0500797606287966,-0.4580869060378703
12,2023-03-26 10:00:00,3.5559513888888885,3.87,3.08,0.13514880675431615,0,0.0,433.301933994709,1899.83,21.8875,21.4925,26.875,55.6875,10,6,1,3,1,1,3.6122186495176853,3.5621388888888887,3.6437361111111106,3.7017824074074075,3.638465277777778,3.8452430555555552,3.630821984985826,0.06632869166137158,3.36184793593986,-0.056267260628796834,-0.2892916666666667
12,2023-03-26 11:00:00,3.6582708333333334,3.98,3.31,0.11680540377173727,0,0.0,234.10771507936508,387.1183333333333,22.2375,21.4025,25.0,55.9375,11,6,1,3,1,1,3.5559513888888885,3.6122186495176853,3.5621388888888887,3.7019134078212295,0.0,3.535361111111111,3.6235482225711766,0.05895672963182617,3.3669691743657855,0.10231944444444485,0.1229097222222224
12,2023-03-26 12:00:00,418.4508222222222,1750.98,0.0,669.9793120497193,319,0.8861111111111111,1726.20971114418,5593.47,22.2625,21.377499999999998,25.0,57.25,12,6,1,3,1,1,3.6582708333333334,3.5559513888888885,3.6122186495176853,3.7089734636871508,0.0,3.629506944444444,72.74718968232702,169.3595054811204,20.651190644273193,414.79255138888885,414.8213152777777
12,2023-03-26 13:00:00,352.38119675925924,1760.93,0.0,695.7785294605065,90,0.25,904.7506905753969,3699.7,22.05,21.484375,25.375,58.3125,13,6,1,3,1,2,418.4508222222222,3.6582708333333334,3.5559513888888885,3.6437361111111106,1.9324373259052925,3.773791666666667,130.8700997903517,198.2742873021753,35.17649918979788,-66.06962546296296,348.60740509259256
12,2023-03-26 14:00:00,0.0,0.0,0.0,0.0,0,0.0,247.42347612359552,760.6733333333333,21.575,,26.75,59.15625,14,6,1,3,1,2,352.38119675925924,418.4508222222222,3.6582708333333334,3.5621388888888887,3.7708333333333335,3.8278958333333333,130.2764099755369,198.73651719329226,35.01700353007566,-352.38119675925924,-3.8278958333333333
12,2023-03-26 15:00:00,1.2668194444444445,3.89,0.0,1.729633563896995,0,0.0,274.2990824074074,455.25,20.75,21.75,31.0,59.40625,15,6,1,3,1,2,0.0,352.38119675925924,418.4508222222222,3.6122186495176853,3.770691340782123,4.343916666666667,129.8855101080247,199.03756258509895,34.888791145816406,1.2668194444444445,-3.077097222222222
12,2023-03-26 16:00:00,3.588465277777778,3.9,3.23,0.10697711878814231,0,0.0,292.93526924603174,651.059,19.2875,21.798750000000002,40.125,57.9375,16,6,1,3,1,2,1.2668194444444445,0.0,352.38119675925924,3.5559513888888885,3.7017824074074075,3.9753194444444446,129.89092908950616,199.0334356582208,34.872672222205296,2.321645833333333,-0.3868541666666667
12,2023-03-26 17:00:00,3.6219791666666663,3.98,3.27,0.13640130650815216,0,0.0,487.0158264770723,1118.0733333333335,17.3875,21.73375,49.625,57.375,17,6,1,3,1,2,3.588465277777778,1.2668194444444445,0.0,3.6582708333333334,3.7019134078212295,3.9322819444444446,129.88488047839505,199.0380395975896,34.85974293979788,0.0335138888888884,-0.31030277777777826
12,2023-03-26 18:00:00,3.606208333333333,3.95,3.22,0.1176911930520104,0,0.0,401.4495837962963,1154.11,15.45,21.813125,61.5,58.5625,18,6,1,3,1,2,3.6219791666666663,3.588465277777778,1.2668194444444445,418.4508222222222,3.7089734636871508,3.9190694444444443,60.744111496913575,142.88039104535852,34.84670706016826,-0.01577083333333329,-0.31286111111111126
12,2023-03-26 19:00:00,3.7065694444444444,4.01,3.42,0.1132659719457028,0,0.0,307.330037202381,450.6816666666667,13.7875,21.908125000000002,77.375,59.1875,19,6,1,3,1,3,3.606208333333333,3.6219791666666663,3.588465277777778,352.38119675925924,3.6437361111111106,3.929151851851852,2.631673611111111,1.5993628266212743,34.837432793192946,0.10036111111111135,-0.22258240740740742
12,2023-03-26 20:00:00,3.714611111111111,4.03,3.43,0.10843830711522345,0,0.0,178.84085925925925,370.34,12.6875,21.875,85.25,59.75,20,6,1,3,1,3,3.7065694444444444,3.606208333333333,3.6219791666666663,0.0,3.5621388888888887,3.653929232804233,3.250775462962963,0.9733583380830511,34.83996120478906,0.008041666666666725,0.0606818783068781
12,2023-03-26 21:00:00,3.697270833333333,4.08,3.27,0.11885186402188386,0,0.0,237.40806064814817,547.1165,11.7375,21.96625,89.375,59.875,21,6,1,3,1,3,3.714611111111111,3.7065694444444444,3.606208333333333,1.2668194444444445,3.6122186495176853,3.5649847272242225,3.655850694444444,0.05637950862944784,34.84547312587694,-0.017340277777778024,0.1322861061091105
12,2023-03-26 22:00:00,3.6903501400560224,4.06,3.17,0.12442317733270054,0,0.0,232.45445028011207,888.9866666666667,11.224929971988796,21.912535014005602,90.0,60.0,22,6,1,3,1,3,3.697270833333333,3.714611111111111,3.7065694444444444,3.588465277777778,3.5559513888888885,3.638465277777778,3.6728315048241513,0.0465028489616265,34.84763499513854,-0.006920693277310708,0.05188486227824418
12,2023-03-26 23:00:00,3.708609550561798,4.01,3.35,0.11407449663167166,0,0.0,185.65111268939393,312.98999999999995,10.987710674157304,22.038581460674155,90.0,60.0,23,6,1,3,1,3,3.6903501400560224,3.697270833333333,3.714611111111111,3.6219791666666663,3.6582708333333334,0.0,3.6872699021400073,0.04063466295209551,35.00216039307862,0.01825941050577562,3.708609550561798
12,2023-03-27 00:00:00,3.749178272980501,4.06,3.36,0.10579517459675951,0,0.0,185.49989600742805,672.4775,10.762534818941504,22.106657381615598,90.0,60.06267409470752,0,0,0,3,1,0,3.708609550561798,3.6903501400560224,3.697270833333333,3.606208333333333,418.4508222222222,0.0,3.711098225414535,0.020546599078263224,35.1583761544528,0.04056872241870302,3.749178272980501
12,2023-03-27 01:00:00,3.7384166666666663,4.04,3.43,0.10631583655817242,0,0.0,183.60634930555554,594.456,10.7,22.0,90.0,60.263888888888886,1,0,0,3,1,0,3.749178272980501,3.708609550561798,3.6903501400560224,3.7065694444444444,352.38119675925924,1.9324373259052925,3.716406095784905,0.023097879195161417,35.233625293651194,-0.010761606313834715,1.8059793407613738
