house_id,timestamp,washing_machine_mean,washing_machine_max,washing_machine_min,washing_machine_std,is_on_sum,is_on_mean,P_agg_mean,P_agg_max,external_temperature_mean,internal_temperature_mean,external_humidity_mean,internal_humidity_mean,V_mean,A_mean,hour,day_of_week,is_weekend,month,season,time_period,lag_1,lag_2,lag_3,lag_6,lag_12,lag_24,rolling_mean_6h,rolling_std_6h,rolling_mean_24h,diff_1h,diff_24h
5,2023-08-10 13:00:00,3.259351388888889,3.969,2.441,0.24828961321708928,0,0.0,256.5004881944444,1282.349,26.6875,29.025,60.75,49.375,234.28475555555556,1.3096104166666667,13,3,0,8,2,2,3.3472944444444446,103.89431845238096,0.0,0.0,0.0,119.05571720116617,18.4168273809524,41.906514943574166,17.210614835699843,-0.08794305555555537,-115.79636581227729
5,2023-08-10 14:00:00,3.310501388888889,4.199,2.705,0.24388950332257975,0,0.0,232.05484374999997,248.965,26.4625,28.8625,62.375,52.25,236.40136875000002,1.2276881944444444,14,3,0,8,2,2,3.259351388888889,3.3472944444444446,103.89431845238096,0.0,0.0,106.88146468926554,18.968577612433883,41.63646228456755,12.895158031517484,0.05114999999999981,-103.57096330037665
5,2023-08-12 04:00:00,0.0,0.0,0.0,0.0,0,0.0,227.22921944444445,2528.636,24.5875,26.99375,78.875,53.4375,233.69199097222221,1.2066166666666667,4,5,1,8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007585300925916453,0.0,0.0
5,2023-08-12 05:00:00,0.0,0.0,0.0,0.0,0,0.0,786.9606652777778,3675.626,25.125,27.5,75.5,56.9375,234.29297569444446,3.6628854166666667,5,5,1,8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007585300925916453,0.0,0.0
5,2023-08-12 06:00:00,30.773300000000003,2067.327,0.0,240.49102591994415,7,0.02,171.27891857142856,2230.76,25.609285714285715,28.037142857142857,71.90714285714286,61.792857142857144,237.1401692857143,0.9731885714285714,6,5,1,8,2,0,0.0,0.0,0.0,0.0,0.18204722222222225,0.0,5.128883333333353,12.563147116931596,1.28980613425925,30.773300000000003,30.773300000000003
5,2023-08-12 08:00:00,53.40087053571429,224.123,2.939,57.801277755233656,129,0.38392857142857145,165.0566919642857,859.556,26.834375,28.287276785714283,58.875,53.325892857142854,234.33695907738098,1.3134709821428572,8,5,1,8,2,1,30.773300000000003,0.0,0.0,0.0,0.0,0.0,14.029028422619069,22.881289893562382,3.5148424065806787,22.627570535714288,53.40087053571429
5,2023-08-12 09:00:00,1.9655888888888888,3.826,0.0,1.6350661739486145,0,0.0,845.7341590277778,2586.02,27.3875,28.66875,52.125,47.8125,236.06073819444444,3.984334722222222,9,5,1,8,2,1,53.40087053571429,30.773300000000003,0.0,0.0,0.0,0.0,14.356626570767217,22.65319468678751,3.5967419436177157,-51.4352816468254,1.9655888888888888
5,2023-08-12 10:00:00,0.0,0.0,0.0,0.0,0,0.0,722.177338425926,2542.549,27.775,28.775,48.25,44.4375,235.05326458333334,3.3709736111111113,10,5,1,8,2,1,1.9655888888888888,53.40087053571429,30.773300000000003,0.0,0.0,0.0,14.356626570767217,22.65319468678751,3.5967419436177157,-1.9655888888888888,0.0
5,2023-08-12 11:00:00,0.0,0.0,0.0,0.0,0,0.0,164.86610069444444,177.766,28.0125,29.15,46.625,40.5,233.71810000000002,0.9467486111111111,11,5,1,8,2,1,0.0,1.9655888888888888,53.40087053571429,0.0,0.0,0.0,14.356626570767217,22.65319468678751,3.5967419436177157,0.0,0.0
5,2023-08-12 12:00:00,0.0,0.0,0.0,0.0,0,0.0,698.0533236111111,3014.39,28.2375,29.56875,46.375,37.25,233.71665833333333,3.2948756944444444,12,5,1,8,2,1,0.0,0.0,1.9655888888888888,0.0,0.0,0.0,14.356626570767217,22.65319468678751,3.5967419436177157,0.0,0.0
